x,y,z,index
-0.22351013,0.037336692,-0.42127287,20822
0.28598204,0.19228214,-0.41653717,123412
0.29285085,0.1300327,-0.40788358,357523
-0.06639646,0.26345608,-0.6536411,499041
0.3542326,0.2129413,-0.41324535,189827
0.037259113,0.11237343,-0.7013568,147094
0.28426775,0.18180963,-0.4079923,478409
0.3568492,-0.103908844,-0.41348726,467761
0.12968193,0.31021735,-0.4157764,178470
0.07080589,-0.15292114,-0.42909798,236539
-0.12043891,-0.049796302,-0.66920257,174764
0.33290577,0.18361129,-0.41444573,470886
0.07534314,0.069471456,-0.6907519,123531
-0.17239493,0.064275935,-0.41494545,470672
0.026280744,-0.09967303,-0.41795456,289788
0.07526484,-0.13960837,-0.4122775,96020
0.05218977,-0.23265184,-0.42313895,447120
-0.12377899,-0.05362607,-0.6671766,425038
-0.07833531,0.22723897,-0.42053533,49902
-0.08069962,0.34540358,-0.40903288,428070
0.20944819,0.35371715,-0.40342864,25094
-0.17784625,-0.10384656,-0.4222561,188180
0.22664145,-0.072036155,-0.41915035,80352
0.15360136,-0.1504931,-0.4149394,128598
-0.21487069,0.18967935,-0.41838363,241474
0.23797393,0.0633846,-0.7174968,2303
-0.0371009,0.2952099,-0.4139593,82285
0.10216652,-0.09411313,-0.4140546,1024
-0.04991339,-0.093297385,-0.43562385,26001
-0.057659954,0.25212678,-0.6763216,2417
-0.12715694,0.04558946,-0.42330775,115354
0.26047885,0.2496057,-0.41275856,153687
0.053443186,-0.23363711,-0.42379048,365931
-0.16827671,-0.12283774,-0.418403,455009
0.37358183,0.1463963,-0.42049387,302584
0.050744187,0.38676426,-0.40833193,31888
0.14645576,0.3503984,-0.40774116,58705
0.30208293,0.24281959,-0.41370717,226628
0.21854769,-0.18845399,-0.41511434,59230
-0.19788903,0.0755959,-0.42167222,117122
0.31382936,0.20226686,-0.41365647,479600
0.29024333,0.19620097,-0.43450058,497582
0.32668313,0.21971637,-0.4063937,480317
-0.1427008,0.16192383,-0.41884717,128843
0.041301977,-0.23970616,-0.42632926,97986
-0.14279023,-0.1422785,-0.42231917,92168
0.22098045,-0.017889423,-0.42067116,48004
0.04257105,0.27501667,-0.40492335,20878
0.33835468,-0.016160257,-0.4328477,492641
-0.17797999,0.19248044,-0.41083935,321502
0.21326664,-0.2342714,-0.4133659,274813
0.013289681,0.31845543,-0.4160655,179238
0.12435021,0.36638385,-0.41042235,102670
0.1034799,0.29627848,-0.4041788,327944
0.1129445,-0.12328957,-0.4146917,271153
-0.19889686,0.22503395,-0.41287768,227249
-0.17900683,-0.088070996,-0.42554873,36712
-0.2284702,-0.0501794,-0.41537055,467403
-0.05107663,-0.033944488,-0.742748,102530
0.1166308,-0.21940371,-0.4245417,406986
-0.05417336,0.2054135,-0.4159447,190514
-0.0056278277,-0.10213355,-0.4363106,493981
-0.028135546,0.380398,-0.40477553,29622
0.1624953,-0.2430617,-0.4181575,188456
-0.17634173,-0.08357655,-0.41931835,91875
-0.19070071,-0.120029226,-0.4154479,84190
-0.009177817,0.3551246,-0.4011602,200745
-0.13654731,0.068590984,-0.41164243,42316
0.15653796,0.2800105,-0.4202039,24939
-0.09754857,-0.0072514196,-0.41350165,321332
-0.027615972,-0.18635352,-0.41675344,6121
0.07879743,-0.09587736,-0.41159365,176090
0.17892748,-0.08206846,-0.71791345,9659
0.37289995,0.1718879,-0.4111859,237262
-0.08921732,-0.15546001,-0.4226211,36823
0.0020058446,0.30154756,-0.4165714,54377
0.21037468,-0.18177477,-0.41012946,373403
-0.13609983,0.13024506,-0.40957603,213911
0.109150596,-0.09539577,-0.42138147,50282
-0.21541426,0.1611537,-0.41878,234877
-0.016782368,0.17727162,-0.6996678,390372
-0.11928902,-0.06889568,-0.68103546,3597
0.29218286,-0.012236412,-0.418171,296072
0.021761233,0.25670233,-0.41538042,406758
-0.05699551,0.13809597,-0.4083762,226556
0.19140477,0.0826127,-0.7671307,114224
0.025878455,-0.10656872,-0.42045736,188413
-0.07977444,-0.15417267,-0.42380393,144755
0.0945987,-0.20085542,-0.41795054,252874
0.24486484,0.3026023,-0.41352835,63721
-0.034681812,0.2555754,-0.5758613,274049
-0.06408179,-0.20491453,-0.4231524,79912
0.054616094,-0.109023355,-0.4164683,408393
0.11164464,0.23402843,-0.416207,18141
-0.05765732,0.28043088,-0.69599956,144397
0.3486325,0.23941262,-0.40663373,473231
-0.13111562,-0.05209156,-0.6703766,472349
0.29371175,0.13984278,-0.71877325,99620
0.25039294,-0.15653266,-0.41529197,252654
0.24498285,0.13287309,-0.42165706,2319
0.079534836,-0.24525723,-0.41710725,187695
-0.050069902,0.2646136,-0.41390708,76294
0.111742616,-0.116896555,-0.41499227,232289
0.21534215,-0.09496314,-0.41719064,91466
-0.06431636,0.30907544,-0.69856143,365290
-0.11501639,0.086614035,-0.41789418,221228
-0.08209395,0.060507502,-0.43600804,298847
0.08533251,-0.23777771,-0.41681486,224016
-0.054704793,0.24384387,-0.59419066,185255
0.35375112,0.04850037,-0.4355342,179850
-0.19075494,0.10234552,-0.41935772,162120
-0.14994732,-0.08806057,-0.6978115,161073
0.085676655,0.24505576,-0.4133009,194449
0.20015335,0.20181605,-0.40609562,467222
-0.10730803,-0.13552171,-0.4260371,49795
0.03524444,-0.06982916,-0.41565216,469279
-0.19542345,0.18416345,-0.41645873,214233
0.2661682,-0.06001584,-0.41297898,13159
-0.017636986,0.21555363,-0.4061547,246129
0.19722106,0.02107344,-0.40843743,267898
0.38959414,-0.025592176,-0.4156864,258978
0.061914727,0.37948337,-0.40674302,343437
0.15722638,0.38569424,-0.40476924,471912
-0.13653539,-0.08745313,-0.70048034,266387
0.34030354,0.21238364,-0.40641055,331584
0.068552464,0.35596183,-0.41028303,113889
-0.17871848,-0.07632338,-0.41712287,447198
-0.12171056,-0.06806301,-0.5473813,291832
-0.009985816,0.32402232,-0.7186314,84231
-0.08629615,-0.19350621,-0.42096776,43277
0.21556936,0.21787395,-0.40750176,412304
-0.11156703,0.30918857,-0.73031497,275047
-0.2039956,0.089236796,-0.41142118,1736
-0.043256566,-0.050036494,-0.41917995,113642
0.36923137,-0.07301216,-0.4106565,281640
0.31079584,0.24957503,-0.40552318,273458
-0.10387096,-0.05126561,-0.4670628,100158
0.028513478,-0.09010194,-0.41644344,474424
-0.13529904,0.16010097,-0.41813096,375884
-0.11028832,-0.06543919,-0.55056226,20680
0.12944603,0.25629297,-0.40493926,333987
-0.045440696,0.27219996,-0.6124079,69022
0.3373814,0.18796767,-0.40685806,142944
0.05962553,0.26341376,-0.4150073,175523
-0.114541285,0.3085953,-0.72256243,223931
-0.056014262,0.19998276,-0.40530956,308424
0.21495175,-0.100359164,-0.4146551,350507
0.014416477,0.35126644,-0.40387258,126209
-0.12128393,0.028708365,-0.4292515,37562
0.21906972,-0.12396346,-0.41866758,74874
0.29232574,-0.045568664,-0.41860485,253675
-0.0943318,0.18031491,-0.4139996,430295
0.33326682,0.17443055,-0.41038898,476736
0.021311399,0.37283108,-0.40884548,175355
0.1807257,0.2743261,-0.41336772,39332
-0.043568566,0.1903876,-0.40907595,286590
0.25048095,0.19780293,-0.62287354,307034
0.16350868,-0.09415337,-0.41161776,301256
0.2924007,-0.01873015,-0.41894943,238292
0.005596602,-0.06951386,-0.42094365,14991
0.21550836,0.35001075,-0.40829012,125820
0.11374679,0.3825641,-0.40305144,188356
0.19755533,0.328722,-0.41263804,79896
0.3926785,0.06161052,-0.40958098,261033
0.25075227,0.18814634,-0.41593808,163467
0.2970665,0.056392223,-0.41452032,412128
0.18083902,-0.20716405,-0.41468266,97067
0.105111666,0.36494064,-0.41474894,83328
0.05722805,0.39586553,-0.40375215,485780
0.20676005,-0.15564029,-0.7072847,320165
-0.038495146,-0.10017008,-0.41651052,209277
0.19084196,-0.09507677,-0.72066295,16018
-0.23480287,0.14608116,-0.418443,241355
-0.20524903,-0.085258946,-0.41483834,90397
0.28791207,-0.03173078,-0.4442758,86633
-0.021229906,0.3784846,-0.4020756,469004
-0.11635443,0.30460674,-0.72624296,237781
-0.03601871,0.13761994,-0.73220223,90148
0.16464342,0.15408304,-0.40643567,472207
0.05754375,0.38851956,-0.4037476,82196
0.25768948,0.29484662,-0.41073808,246955
0.03142027,0.23665431,-0.4191151,27136
0.26563317,-0.11190356,-0.4242801,374076
-0.21819067,0.12371301,-0.409583,4954
0.092968464,0.33537984,-0.41480845,11090
-0.116331026,0.31267336,-0.41209245,234767
0.2659162,-0.050053548,-0.41485298,43624
-0.15422578,-0.09737277,-0.71398985,144396
0.09485305,-0.2511442,-0.41449222,81678
-0.0929389,-0.15285556,-0.41634178,256452
0.27016887,0.1872106,-0.46102512,12390
0.31644744,-0.009051552,-0.40901545,282909
-0.0132951345,-0.06622408,-0.42695096,69192
0.03553486,0.14171883,-0.70308477,66735
0.1610729,-0.03449912,-0.69833505,10766
0.2985731,0.23043896,-0.40591902,92505
0.0054607987,-0.23757406,-0.4254856,223941
0.32834202,-0.105137244,-0.41411743,419983
0.26337495,0.19275713,-0.48450664,201776
-0.14744832,0.17599751,-0.419751,58911
0.09424573,-0.1655997,-0.42814988,130053
0.3263054,-0.057385746,-0.42843193,218933
0.062222127,0.391981,-0.40704098,19786
0.12885712,-0.19857697,-0.42188013,98274
0.2156493,0.22117667,-0.42460272,155834
-0.0047145276,0.009947906,-0.70690376,74883
0.016719475,0.31657842,-0.41386214,4655
-0.23999237,0.022285534,-0.41442624,445724
0.19284175,0.30655456,-0.40869948,34402
-0.08949511,-0.12425173,-0.4218414,58891
-0.09804554,0.2849855,-0.4049418,484270
0.16094926,-0.06301758,-0.40964943,479952
0.17534053,-0.21237108,-0.41736144,269496
-0.08488437,0.21677257,-0.4015323,498514
-0.20040227,0.10020771,-0.41336474,26969
0.28296292,-0.0026230235,-0.41924876,258951
-0.056758728,0.25390908,-0.41173154,103565
-0.1237186,-0.08824926,-0.41588995,475140
0.17779507,-0.14794269,-0.42610157,64423
-0.023400648,-0.0938815,-0.4333475,190511
0.17888108,-0.24606936,-0.41789547,258071
-0.23770599,0.17667744,-0.41389441,90045
0.04559075,-0.13144168,-0.42076913,302283
0.060436815,-0.26047426,-0.41866943,472248
0.044428658,-0.263118,-0.41795135,481289
0.026659539,-0.24529208,-0.42030087,188494
-0.048792534,0.25406176,-0.45873275,206333
0.34510687,0.25030684,-0.40622553,106203
-0.07607926,0.34290293,-0.40378225,16476
-0.09597191,0.18094097,-0.41124636,315454
-0.06931687,0.13047197,-0.42962682,436481
-0.13325565,0.060702972,-0.43910182,92909
-0.001869682,-0.103268,-0.41578,49368
-0.16622856,-0.12447489,-0.4164704,484911
0.13200828,-0.083880134,-0.41523504,257688
0.32770482,0.11384746,-0.43179107,104040
0.19801708,-0.1505266,-0.41839117,91152
-0.014348938,0.227888,-0.41050938,399754
-0.24013977,0.15248667,-0.41803414,396590
0.24856047,-0.17906947,-0.41305265,338052
0.29832944,-0.057205874,-0.7187156,1125
-0.04831121,0.2931954,-0.40515453,94211
0.20170088,-0.12444603,-0.48560914,196415
0.25260887,-0.18935257,-0.4163706,430364
-0.23554797,0.14811522,-0.41126567,270397
0.18052472,-0.22704658,-0.41786543,190374
0.17444071,-0.02737428,-0.41485465,397892
-0.095072985,-0.14480124,-0.42380583,20339
-0.07073467,0.20430323,-0.412443,284124
-0.12209936,-0.17964153,-0.41549885,434007
0.2146283,-0.069329455,-0.42480808,52103
-0.111119635,-0.04410391,-0.70305735,85861
0.37903103,0.061492506,-0.4082758,499418
0.29529944,0.057225205,-0.45049638,253573
0.15875003,0.29822946,-0.40294266,30613
0.32547525,-0.088271774,-0.41923955,493031
-0.2162827,0.16401365,-0.4153087,91170
-0.05239044,0.27921548,-0.7155605,6582
0.17168586,-0.22454776,-0.4126739,68742
0.21372661,-0.12305132,-0.67292756,331936
-0.09466726,0.048205033,-0.45796663,185318
0.18012899,-0.22540477,-0.41500756,457669
0.0721132,0.08964978,-0.70337373,8099
-0.07301582,0.29835978,-0.40986308,139100
0.22054978,0.11803155,-0.41304138,145053
-0.15468405,-0.11635854,-0.41482925,306114
0.022690248,0.3850934,-0.40572158,175618
-0.058009036,-0.21342236,-0.41673842,10859
-0.20416687,-0.021091541,-0.42214546,34335
0.2105958,-0.0071893767,-0.4207368,41992
0.005595876,-0.05079601,-0.4109279,230046
0.29321498,0.14093663,-0.719054,290626
-0.06714541,0.262177,-0.6290275,499894
-0.1433272,0.15588446,-0.42328036,80291
0.23305304,0.16905715,-0.4189402,314593
-0.068445034,0.26182362,-0.6231551,493286
0.18172428,-0.13399477,-0.41243595,97929
0.16802631,0.20043138,-0.41826797,37981
0.060958516,-0.21773277,-0.42581636,219818
0.1503698,-0.1591916,-0.42775378,17832
0.3499331,-0.03383413,-0.4269052,236738
-0.11781393,0.09426679,-0.41020584,10713
0.12226338,-0.18007556,-0.41406402,411834
0.18685241,-0.16060813,-0.42069086,42019
0.17234051,-0.053081363,-0.69554925,146049
-0.16491513,0.13374019,-0.41942143,129233
0.09217665,0.06562559,-0.70346326,5290
-0.1491744,0.18388598,-0.41849697,456418
-0.2227659,0.0024232026,-0.4217792,45993
0.1365357,-0.029298175,-0.71077627,2232
-0.16853616,-0.12225129,-0.411735,482736
-0.041472714,-0.054247353,-0.41374156,475291
0.26547876,-0.17938298,-0.4099416,479360
-0.15263247,-0.15478827,-0.41473305,277489
0.27741933,0.15568584,-0.40657333,85939
0.022141576,0.37089485,-0.41224995,125771
0.3914235,0.13678549,-0.4127561,199165
0.026103798,0.36819848,-0.41384497,69200
-0.055636168,0.25386584,-0.6631852,4318
0.09385111,0.2892372,-0.40666386,49742
0.28695396,-0.054651324,-0.42921722,212820
0.072835505,0.34698012,-0.41460577,39504
-0.014036108,0.008736522,-0.6917959,366577
0.30627677,0.22874574,-0.417152,252735
-0.114251524,-0.18482496,-0.42176238,252329
-0.24376282,0.12300539,-0.41189393,267693
0.3963959,0.13034011,-0.41257882,220594
0.006410172,0.3784744,-0.4078245,125149
0.31110665,0.0027541022,-0.41772273,499797
0.11647969,0.38717037,-0.41061544,175636
0.23124757,-0.05805567,-0.7195564,1869
-0.0036475663,-0.10377952,-0.4225288,238249
-0.21646646,0.19123502,-0.4175981,283375
-0.05513813,0.19511093,-0.40666786,174893
-0.090325505,0.24882643,-0.4174619,50789
0.15966037,0.2293621,-0.41547403,7836
0.21382914,-0.12648085,-0.6564113,401158
0.043577462,0.0843086,-0.7218972,2469
0.37947586,0.18086368,-0.40967256,209690
0.28490713,-0.13107131,-0.40924078,144765
0.19244936,-0.18042351,-0.42236325,222006
-0.13017905,0.07582413,-0.42981145,385031
-0.0009724351,0.19967774,-0.68543875,382413
0.15038693,-0.050930507,-0.6900124,287425
0.019964788,0.24671538,-0.4141469,27682
0.0077252756,0.20621333,-0.72811335,105424
-0.12026952,-0.06850058,-0.5853338,84158
-0.11988612,-0.07045104,-0.49903032,179191
-0.100773685,-0.02837499,-0.43857652,456537
0.3358369,0.032649156,-0.4087851,9862
0.087178834,-0.23859826,-0.41882652,215197
0.319591,0.1332926,-0.41460335,225946
0.34159052,0.20030165,-0.41046512,217771
0.018138787,-0.055232204,-0.41259316,160703
0.19723432,-0.12602729,-0.5902688,7941
0.023545869,0.30695492,-0.4272462,122463
0.14518285,-0.22518969,-0.41320017,483674
0.13399358,-0.25400293,-0.41622,135621
-0.11690332,-0.07156575,-0.49914694,379184
0.29144546,0.25966302,-0.40884396,131287
0.26511025,-0.18140712,-0.40910175,486035
0.030196698,-0.08831671,-0.41839954,227008
-0.16469537,0.19390526,-0.41723898,38284
-0.16467062,-0.09880684,-0.42911625,351042
-0.10668083,0.22093889,-0.40629742,89805
0.3050537,-0.09065655,-0.40987542,350153
0.025593113,0.3340213,-0.4072031,469496
0.12828346,-0.13848867,-0.4224265,206533
0.31746295,-0.0543751,-0.4174507,359441
-0.120167844,-0.0274738,-0.4237227,93229
0.087944925,-0.14609556,-0.42327377,75305
-0.12006745,0.2990681,-0.41092366,235903
0.37313047,0.1715909,-0.41042042,330861
0.27835432,0.32777154,-0.4062102,482449
-0.099283494,0.24722815,-0.43635643,41275
-0.20866238,0.18755658,-0.41717342,295095
0.057803363,0.30381936,-0.41465536,54119
-0.02064828,0.18687956,-0.40808553,144751
0.2330381,0.031802006,-0.42775825,29009
-0.2310615,0.09117861,-0.41913062,78739
0.13561696,-0.10820597,-0.41089305,324870
0.35024104,0.15202266,-0.42948627,140880
0.041193537,-0.18658154,-0.414701,189066
0.29749835,-0.15525895,-0.41823626,63669
0.3450192,-0.09861728,-0.41315272,427400
-0.19541728,0.033740856,-0.4293977,74156
0.27576438,0.22035061,-0.40920332,207832
-0.13100286,0.14998059,-0.40898734,31369
0.092029825,0.18812265,-0.76054054,201885
0.3240871,0.125282,-0.41633973,241681
0.39356348,0.14523578,-0.4111605,174637
0.38980773,0.07421391,-0.41678682,9925
-0.16245246,0.10471235,-0.42164958,44357
0.110053815,0.03611365,-0.6866928,231843
0.24169809,-0.1624379,-0.4229256,129357
-0.0779352,0.08126422,-0.4090657,4534
0.13043985,0.19297744,-0.40548718,225928
-0.05244639,0.24227035,-0.4747364,100237
0.3423508,0.2117179,-0.41030824,402257
0.35616454,0.23230065,-0.41195112,26856
-0.034524288,-0.089015275,-0.4155548,281323
-0.16264908,0.25002536,-0.41253802,74377
0.036347665,0.31606856,-0.41006443,296290
0.04471533,0.25157028,-0.41977656,48058
0.21190532,0.20211416,-0.41611078,358712
-0.060527865,0.26274142,-0.5729442,420523
0.042363647,0.21255657,-0.4071277,223323
0.03532696,0.27151537,-0.40471897,2091
-0.08696518,0.0833115,-0.41010395,33955
-0.123431005,-0.062493153,-0.47870326,318612
-0.17486835,-0.059094843,-0.4222961,41355
-0.16102612,0.16347578,-0.40822488,97509
-0.1367772,0.124821715,-0.41994467,18901
0.21740976,-0.11811595,-0.4093665,244576
0.27517453,0.15197892,-0.43648815,303266
-0.01695227,-0.23673353,-0.4193805,210303
0.30915898,-0.017030573,-0.4456042,138549
0.28967032,0.2717699,-0.42529228,44364
0.06535645,0.38067487,-0.4088343,39533
-0.07536682,0.2483553,-0.7189204,3492
-0.086859845,0.34430405,-0.40187702,139140
-0.1869615,0.266287,-0.4058983,468595
-0.07691736,-0.1489783,-0.42448792,45958
0.24817908,0.14570479,-0.40762812,311632
-0.19132215,0.09301189,-0.42367435,175326
-0.07548185,0.009504215,-0.41103965,20549
-0.17110863,-0.012692319,-0.41769853,491405
0.19895206,0.09284494,-0.41130137,466972
0.182314,0.365905,-0.41160083,26399
0.038663473,-0.22316074,-0.41969955,273332
-0.081374496,0.31384122,-0.7165934,23968
0.08262088,0.28921425,-0.41440147,62292
0.0842865,-0.2163563,-0.41956836,256042
-0.10392738,-0.021293547,-0.42978606,25474
-0.102304205,-0.19194004,-0.41763434,450185
-0.108494416,0.21848409,-0.40930375,17959
0.10000513,0.263858,-0.41168413,254675
0.22737364,-0.094237715,-0.41746837,200860
0.03635011,-0.06195042,-0.4119907,214013
-0.1382451,0.27080148,-0.40542817,476148
0.26283443,0.17630443,-0.4207587,120580
0.18911321,-0.09231107,-0.4087668,217888
0.21456227,0.26934385,-0.42601696,48227
-0.21279319,-0.060239814,-0.4155074,49353
-0.029225666,0.30836117,-0.40294042,442574
0.102127425,0.24605988,-0.410777,14398
-0.11177336,0.008504162,-0.41319224,209889
0.36496186,0.21208912,-0.4105214,92459
-0.046030845,-0.22527255,-0.4158116,29535
0.049507692,-0.09134145,-0.4107977,475686
0.19905339,-0.13728237,-0.49198428,378400
-0.02125778,0.008576569,-0.7130051,105074
0.16357052,0.1983247,-0.4071237,466832
0.3919577,0.025948279,-0.41742587,33937
0.25415805,-0.1658112,-0.4097954,454862
0.058273025,0.30501682,-0.41660735,68878
0.24135925,0.157829,-0.40662012,402138
-0.01343957,0.16813646,-0.7007866,380786
0.09525871,-0.08987095,-0.4230974,165275
0.14127472,-0.12536922,-0.4138096,420274
0.3061897,0.089389876,-0.42281502,260068
-0.19360241,0.030238636,-0.4215974,42465
0.19000657,-0.038912285,-0.41360813,34004
0.06914621,0.22808433,-0.41160777,336542
0.2103864,-0.031775504,-0.41328987,78953
-0.21145959,0.10824953,-0.41558206,394805
-0.1744385,0.25432357,-0.41345155,255432
0.10101824,-0.09624305,-0.40947115,464434
-0.20543234,0.19460107,-0.41781142,175410
0.07156601,-0.19376118,-0.42241263,33391
-0.00029573197,0.1664985,-0.68622285,285668
0.0043621147,0.25960344,-0.41170377,183453
0.096973635,0.2971639,-0.4182871,337681
0.23988391,0.22236302,-0.41388023,162710
-0.0818699,0.29692507,-0.41084656,354939
0.30340594,0.2965781,-0.40555197,469410
-0.0071980567,-0.10503412,-0.41256684,36846
0.21753195,-0.08550393,-0.42856118,335069
-0.10137036,-0.06128602,-0.5065905,376845
0.08664552,-0.24174784,-0.41786954,238398
-0.06387704,0.3001246,-0.6906463,73800
0.0077564,0.31731772,-0.40492827,79800
0.0020706237,-0.15323342,-0.72732884,135677
-0.00688921,-0.11322258,-0.43080753,169370
-0.044795513,0.29772052,-0.40791157,279733
0.10523043,-0.14868127,-0.43269062,8480
0.071532644,0.26717803,-0.41450483,226645
0.3162172,0.17972057,-0.43016988,257302
0.20166713,0.33218056,-0.40825236,260141
0.1972817,0.13313687,-0.6872234,274985
-0.029830879,0.15531956,-0.40762672,1984
-0.17878217,-0.030172326,-0.42534223,145491
0.38738856,0.15056728,-0.41297072,53956
0.022522524,0.30819768,-0.4151057,36386
0.12286155,-0.12663196,-0.41469482,59798
-0.16327333,-0.06886129,-0.41652405,337705
0.004285838,0.25303683,-0.41098166,94814
-0.08384378,0.18731804,-0.41803062,157748
0.17758796,-0.2217137,-0.41550684,370788
0.26745856,0.2076977,-0.50799024,219456
0.3717942,-0.07385235,-0.41006702,372804
0.25602165,0.16476172,-0.40787944,484240
-0.053979,-0.039980672,-0.42907268,298509
-0.12493649,0.29755488,-0.4133981,241005
-0.02165582,0.007983171,-0.707628,379571
-0.18515177,0.22391322,-0.41826653,92539
-0.030469289,-0.15418719,-0.41451594,357323
0.2145752,-0.12644579,-0.51623493,152668
0.1519716,0.22766304,-0.41872495,435405
-0.08300151,0.11468195,-0.4103207,238817
0.20594646,-0.22912309,-0.41240808,79537
0.34269702,0.24210058,-0.4065768,126850
-0.09217185,-0.11355243,-0.42427856,68970
0.23405755,0.3340581,-0.4078472,229677
0.3316407,0.07320102,-0.44264615,405845
-0.121173285,0.2524005,-0.7237932,114319
0.14818634,0.28088507,-0.40383354,275019
0.29150805,0.16833696,-0.4332112,157228
0.017459404,-0.23784041,-0.420834,443676
-0.15257797,-0.1387396,-0.42519015,232418
0.08244474,-0.24858175,-0.42149737,238080
0.18907858,0.1287641,-0.40783805,144548
-0.08151328,-0.18323885,-0.4151419,219653
0.24437873,0.25862938,-0.76362467,28086
-0.013445169,0.29829386,-0.41355526,59669
0.030356646,0.22367117,-0.41574472,227593
-0.12780789,-0.056085866,-0.580553,84066
-0.03304905,0.22899485,-0.6967573,360725
0.2401494,0.22879083,-0.41659528,202848
0.045343522,-0.19632773,-0.42854607,417380
-0.05077485,0.16656746,-0.41390866,139111
0.30113703,0.19252944,-0.42228785,319094
-0.22247903,0.16489528,-0.41688165,241529
-0.24533051,0.117686994,-0.41993013,399347
0.27759376,-0.17433782,-0.7159719,78736
0.20985937,0.2646885,-0.4225624,86216
0.08855075,-0.23567641,-0.4182321,235480
0.27013725,0.17682147,-0.40740368,330421
-0.051798537,0.29723915,-0.41278058,17877
-0.20367984,-0.07458068,-0.4199251,251700
0.100547865,-0.26141927,-0.42004088,91617
-0.09041716,-0.033750936,-0.7511624,38378
